# Team 0: PlayerAgent, Team 1: ProbabilityAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
65,River,0,23,-23,CHECK,0,0,0,"['6h', '8h']","['Ad', 'As']","['2h', '8d', '3d', '5h', '5s']","['9d', '4d', '9h']","['6d', '4s', '2d']",2,2
65,River,1,23,-23,RAISE,2,0,0,"['6h', '8h']","['Ad', 'As']","['2h', '8d', '3d', '5h', '5s']","['9d', '4d', '9h']","['6d', '4s', '2d']",2,2
65,River,0,23,-23,FOLD,0,0,0,"['6h', '8h']","['Ad', 'As']","['2h', '8d', '3d', '5h', '5s']","['9d', '4d', '9h']","['6d', '4s', '2d']",2,2
66,Pre-Flop,0,21,-21,CALL,0,0,0,"['5s', 'Ah', '6d', '3h', 'As']","['4h', '9h', '5h', '6s', '3d']",[],[],[],1,1
66,Pre-Flop,1,21,-21,CHECK,0,0,0,"['5s', 'Ah', '6d', '3h', 'As']","['4h', '9h', '5h', '6s', '3d']",[],[],[],2,2
66,Flop,1,21,-21,DISCARD,0,2,4,"['5s', 'Ah', '6d', '3h', 'As']","['4h', '9h', '5h', '6s', '3d']","['8s', 'Ad', '2d']",[],[],2,2
66,Flop,0,21,-21,DISCARD,0,1,4,"['5s', 'Ah', '6d', '3h', 'As']","['5h', '3d']","['8s', 'Ad', '2d']",[],"['4h', '9h', '6s']",2,2
66,Flop,1,21,-21,CHECK,0,0,0,"['Ah', 'As']","['5h', '3d']","['8s', 'Ad', '2d']","['5s', '6d', '3h']","['4h', '9h', '6s']",2,2
66,Flop,0,21,-21,RAISE,2,0,0,"['Ah', 'As']","['5h', '3d']","['8s', 'Ad', '2d']","['5s', '6d', '3h']","['4h', '9h', '6s']",2,2
66,Flop,1,21,-21,FOLD,0,0,0,"['Ah', 'As']","['5h', '3d']","['8s', 'Ad', '2d']","['5s', '6d', '3h']","['4h', '9h', '6s']",2,2
67,Pre-Flop,1,23,-23,CALL,0,0,0,"['3h', '9h', '6h', '8d', '5h']","['2s', '9s', '8h', '7d', '3s']",[],[],[],1,1
67,Pre-Flop,0,23,-23,CHECK,0,0,0,"['3h', '9h', '6h', '8d', '5h']","['2s', '9s', '8h', '7d', '3s']",[],[],[],2,2
67,Flop,0,23,-23,DISCARD,0,0,4,"['3h', '9h', '6h', '8d', '5h']","['2s', '9s', '8h', '7d', '3s']","['5s', 'Ad', '4h']",[],[],2,2
67,Flop,1,23,-23,DISCARD,0,0,4,"['3h', '5h']","['2s', '9s', '8h', '7d', '3s']","['5s', 'Ad', '4h']","['9h', '6h', '8d']",[],2,2
67,Flop,0,23,-23,CHECK,0,0,0,"['3h', '5h']","['2s', '3s']","['5s', 'Ad', '4h']","['9h', '6h', '8d']","['9s', '8h', '7d']",2,2
67,Flop,1,23,-23,RAISE,2,0,0,"['3h', '5h']","['2s', '3s']","['5s', 'Ad', '4h']","['9h', '6h', '8d']","['9s', '8h', '7d']",2,2
67,Flop,0,23,-23,CALL,0,0,0,"['3h', '5h']","['2s', '3s']","['5s', 'Ad', '4h']","['9h', '6h', '8d']","['9s', '8h', '7d']",2,2
67,Turn,0,23,-23,CHECK,0,0,0,"['3h', '5h']","['2s', '3s']","['5s', 'Ad', '4h', '8s']","['9h', '6h', '8d']","['9s', '8h', '7d']",4,4
67,Turn,1,23,-23,RAISE,5,0,0,"['3h', '5h']","['2s', '3s']","['5s', 'Ad', '4h', '8s']","['9h', '6h', '8d']","['9s', '8h', '7d']",4,4
67,Turn,0,23,-23,FOLD,0,0,0,"['3h', '5h']","['2s', '3s']","['5s', 'Ad', '4h', '8s']","['9h', '6h', '8d']","['9s', '8h', '7d']",4,4
68,Pre-Flop,0,19,-19,CALL,0,0,0,"['9h', '7s', '8h', '4d', '5d']","['9s', '8s', 'Ad', '4h', '4s']",[],[],[],1,1
68,Pre-Flop,1,19,-19,CHECK,0,0,0,"['9h', '7s', '8h', '4d', '5d']","['9s', '8s', 'Ad', '4h', '4s']",[],[],[],2,2
68,Flop,1,19,-19,DISCARD,0,0,1,"['9h', '7s', '8h', '4d', '5d']","['9s', '8s', 'Ad', '4h', '4s']","['6h', '7d', '2s']",[],[],2,2
68,Flop,0,19,-19,DISCARD,0,0,2,"['9h', '7s', '8h', '4d', '5d']","['9s', '8s']","['6h', '7d', '2s']",[],"['Ad', '4h', '4s']",2,2
68,Flop,1,19,-19,CHECK,0,0,0,"['9h', '8h']","['9s', '8s']","['6h', '7d', '2s']","['7s', '4d', '5d']","['Ad', '4h', '4s']",2,2
68,Flop,0,19,-19,CHECK,0,0,0,"['9h', '8h']","['9s', '8s']","['6h', '7d', '2s']","['7s', '4d', '5d']","['Ad', '4h', '4s']",2,2
68,Turn,1,19,-19,CHECK,0,0,0,"['9h', '8h']","['9s', '8s']","['6h', '7d', '2s', '3s']","['7s', '4d', '5d']","['Ad', '4h', '4s']",2,2
68,Turn,0,19,-19,CHECK,0,0,0,"['9h', '8h']","['9s', '8s']","['6h', '7d', '2s', '3s']","['7s', '4d', '5d']","['Ad', '4h', '4s']",2,2
68,River,1,19,-19,CHECK,0,0,0,"['9h', '8h']","['9s', '8s']","['6h', '7d', '2s', '3s', '7h']","['7s', '4d', '5d']","['Ad', '4h', '4s']",2,2
68,River,0,19,-19,CHECK,0,0,0,"['9h', '8h']","['9s', '8s']","['6h', '7d', '2s', '3s', '7h']","['7s', '4d', '5d']","['Ad', '4h', '4s']",2,2
69,Pre-Flop,1,19,-19,CALL,0,0,0,"['8s', '6d', '5d', 'As', '5h']","['9h', '4h', '6s', '2h', '7d']",[],[],[],1,1
69,Pre-Flop,0,19,-19,CHECK,0,0,0,"['8s', '6d', '5d', 'As', '5h']","['9h', '4h', '6s', '2h', '7d']",[],[],[],2,2
69,Flop,0,19,-19,DISCARD,0,0,3,"['8s', '6d', '5d', 'As', '5h']","['9h', '4h', '6s', '2h', '7d']","['9s', 'Ad', 'Ah']",[],[],2,2
69,Flop,1,19,-19,DISCARD,0,0,4,"['8s', 'As']","['9h', '4h', '6s', '2h', '7d']","['9s', 'Ad', 'Ah']","['6d', '5d', '5h']",[],2,2
69,Flop,0,19,-19,RAISE,3,0,0,"['8s', 'As']","['9h', '7d']","['9s', 'Ad', 'Ah']","['6d', '5d', '5h']","['4h', '6s', '2h']",2,2
69,Flop,1,19,-19,CALL,0,0,0,"['8s', 'As']","['9h', '7d']","['9s', 'Ad', 'Ah']","['6d', '5d', '5h']","['4h', '6s', '2h']",2,2
69,Turn,0,19,-19,RAISE,6,0,0,"['8s', 'As']","['9h', '7d']","['9s', 'Ad', 'Ah', '9d']","['6d', '5d', '5h']","['4h', '6s', '2h']",5,5
69,Turn,1,19,-19,CALL,0,0,0,"['8s', 'As']","['9h', '7d']","['9s', 'Ad', 'Ah', '9d']","['6d', '5d', '5h']","['4h', '6s', '2h']",5,5
69,River,0,19,-19,RAISE,14,0,0,"['8s', 'As']","['9h', '7d']","['9s', 'Ad', 'Ah', '9d', '4d']","['6d', '5d', '5h']","['4h', '6s', '2h']",11,11
69,River,1,19,-19,CALL,0,0,0,"['8s', 'As']","['9h', '7d']","['9s', 'Ad', 'Ah', '9d', '4d']","['6d', '5d', '5h']","['4h', '6s', '2h']",11,11
70,Pre-Flop,0,44,-44,CALL,0,0,0,"['Ah', '2h', 'Ad', '7s', '4d']","['8d', '4s', '9s', '3s', '8h']",[],[],[],1,1
70,Pre-Flop,1,44,-44,CHECK,0,0,0,"['Ah', '2h', 'Ad', '7s', '4d']","['8d', '4s', '9s', '3s', '8h']",[],[],[],2,2
70,Flop,1,44,-44,DISCARD,0,0,4,"['Ah', '2h', 'Ad', '7s', '4d']","['8d', '4s', '9s', '3s', '8h']","['6h', '6d', '7h']",[],[],2,2
70,Flop,0,44,-44,DISCARD,0,0,2,"['Ah', '2h', 'Ad', '7s', '4d']","['8d', '8h']","['6h', '6d', '7h']",[],"['4s', '9s', '3s']",2,2
70,Flop,1,44,-44,CHECK,0,0,0,"['Ah', 'Ad']","['8d', '8h']","['6h', '6d', '7h']","['2h', '7s', '4d']","['4s', '9s', '3s']",2,2
70,Flop,0,44,-44,RAISE,2,0,0,"['Ah', 'Ad']","['8d', '8h']","['6h', '6d', '7h']","['2h', '7s', '4d']","['4s', '9s', '3s']",2,2
70,Flop,1,44,-44,CALL,0,0,0,"['Ah', 'Ad']","['8d', '8h']","['6h', '6d', '7h']","['2h', '7s', '4d']","['4s', '9s', '3s']",2,2
70,Turn,1,44,-44,CHECK,0,0,0,"['Ah', 'Ad']","['8d', '8h']","['6h', '6d', '7h', '4h']","['2h', '7s', '4d']","['4s', '9s', '3s']",4,4
70,Turn,0,44,-44,CHECK,0,0,0,"['Ah', 'Ad']","['8d', '8h']","['6h', '6d', '7h', '4h']","['2h', '7s', '4d']","['4s', '9s', '3s']",4,4
70,River,1,44,-44,CHECK,0,0,0,"['Ah', 'Ad']","['8d', '8h']","['6h', '6d', '7h', '4h', '9d']","['2h', '7s', '4d']","['4s', '9s', '3s']",4,4
70,River,0,44,-44,CHECK,0,0,0,"['Ah', 'Ad']","['8d', '8h']","['6h', '6d', '7h', '4h', '9d']","['2h', '7s', '4d']","['4s', '9s', '3s']",4,4
71,Pre-Flop,1,48,-48,CALL,0,0,0,"['8d', '7h', '9d', '2s', '4s']","['6h', '4d', 'Ah', '6s', '8h']",[],[],[],1,1
71,Pre-Flop,0,48,-48,CHECK,0,0,0,"['8d', '7h', '9d', '2s', '4s']","['6h', '4d', 'Ah', '6s', '8h']",[],[],[],2,2
71,Flop,0,48,-48,DISCARD,0,0,2,"['8d', '7h', '9d', '2s', '4s']","['6h', '4d', 'Ah', '6s', '8h']","['5d', '5s', '5h']",[],[],2,2
71,Flop,1,48,-48,DISCARD,0,0,3,"['8d', '9d']","['6h', '4d', 'Ah', '6s', '8h']","['5d', '5s', '5h']","['7h', '2s', '4s']",[],2,2
71,Flop,0,48,-48,CHECK,0,0,0,"['8d', '9d']","['6h', '6s']","['5d', '5s', '5h']","['7h', '2s', '4s']","['4d', 'Ah', '8h']",2,2
71,Flop,1,48,-48,RAISE,2,0,0,"['8d', '9d']","['6h', '6s']","['5d', '5s', '5h']","['7h', '2s', '4s']","['4d', 'Ah', '8h']",2,2
71,Flop,0,48,-48,FOLD,0,0,0,"['8d', '9d']","['6h', '6s']","['5d', '5s', '5h']","['7h', '2s', '4s']","['4d', 'Ah', '8h']",2,2
72,Pre-Flop,0,46,-46,CALL,0,0,0,"['4h', '8h', '9h', '4d', '2d']","['8d', '2s', 'Ah', '3h', '5d']",[],[],[],1,1
72,Pre-Flop,1,46,-46,CHECK,0,0,0,"['4h', '8h', '9h', '4d', '2d']","['8d', '2s', 'Ah', '3h', '5d']",[],[],[],2,2
72,Flop,1,46,-46,DISCARD,0,0,2,"['4h', '8h', '9h', '4d', '2d']","['8d', '2s', 'Ah', '3h', '5d']","['9d', '6h', '7s']",[],[],2,2
72,Flop,0,46,-46,DISCARD,0,1,2,"['4h', '8h', '9h', '4d', '2d']","['8d', 'Ah']","['9d', '6h', '7s']",[],"['2s', '3h', '5d']",2,2
72,Flop,1,46,-46,RAISE,2,0,0,"['8h', '9h']","['8d', 'Ah']","['9d', '6h', '7s']","['4h', '4d', '2d']","['2s', '3h', '5d']",2,2
72,Flop,0,46,-46,CALL,0,0,0,"['8h', '9h']","['8d', 'Ah']","['9d', '6h', '7s']","['4h', '4d', '2d']","['2s', '3h', '5d']",2,2
72,Turn,1,46,-46,RAISE,4,0,0,"['8h', '9h']","['8d', 'Ah']","['9d', '6h', '7s', '9s']","['4h', '4d', '2d']","['2s', '3h', '5d']",4,4
72,Turn,0,46,-46,RAISE,8,0,0,"['8h', '9h']","['8d', 'Ah']","['9d', '6h', '7s', '9s']","['4h', '4d', '2d']","['2s', '3h', '5d']",4,4
72,Turn,1,46,-46,RAISE,13,0,0,"['8h', '9h']","['8d', 'Ah']","['9d', '6h', '7s', '9s']","['4h', '4d', '2d']","['2s', '3h', '5d']",8,8
72,Turn,0,46,-46,RAISE,28,0,0,"['8h', '9h']","['8d', 'Ah']","['9d', '6h', '7s', '9s']","['4h', '4d', '2d']","['2s', '3h', '5d']",16,16
72,Turn,1,46,-46,RAISE,43,0,0,"['8h', '9h']","['8d', 'Ah']","['9d', '6h', '7s', '9s']","['4h', '4d', '2d']","['2s', '3h', '5d']",29,29
72,Turn,0,46,-46,CALL,0,0,0,"['8h', '9h']","['8d', 'Ah']","['9d', '6h', '7s', '9s']","['4h', '4d', '2d']","['2s', '3h', '5d']",57,57
72,River,1,46,-46,CHECK,0,0,0,"['8h', '9h']","['8d', 'Ah']","['9d', '6h', '7s', '9s', '3d']","['4h', '4d', '2d']","['2s', '3h', '5d']",100,100
72,River,0,46,-46,CHECK,0,0,0,"['8h', '9h']","['8d', 'Ah']","['9d', '6h', '7s', '9s', '3d']","['4h', '4d', '2d']","['2s', '3h', '5d']",100,100
73,Pre-Flop,1,-54,54,CALL,0,0,0,"['8h', '5h', '8s', '3s', '9h']","['7d', '2s', 'Ah', '5d', '7s']",[],[],[],1,1
73,Pre-Flop,0,-54,54,CHECK,0,0,0,"['8h', '5h', '8s', '3s', '9h']","['7d', '2s', 'Ah', '5d', '7s']",[],[],[],2,2
73,Flop,0,-54,54,DISCARD,0,2,4,"['8h', '5h', '8s', '3s', '9h']","['7d', '2s', 'Ah', '5d', '7s']","['As', '6s', '9d']",[],[],2,2
73,Flop,1,-54,54,DISCARD,0,2,4,"['8s', '9h']","['7d', '2s', 'Ah', '5d', '7s']","['As', '6s', '9d']","['8h', '5h', '3s']",[],2,2
73,Flop,0,-54,54,CHECK,0,0,0,"['8s', '9h']","['Ah', '7s']","['As', '6s', '9d']","['8h', '5h', '3s']","['7d', '2s', '5d']",2,2
73,Flop,1,-54,54,RAISE,2,0,0,"['8s', '9h']","['Ah', '7s']","['As', '6s', '9d']","['8h', '5h', '3s']","['7d', '2s', '5d']",2,2
73,Flop,0,-54,54,CALL,0,0,0,"['8s', '9h']","['Ah', '7s']","['As', '6s', '9d']","['8h', '5h', '3s']","['7d', '2s', '5d']",2,2
73,Turn,0,-54,54,CHECK,0,0,0,"['8s', '9h']","['Ah', '7s']","['As', '6s', '9d', '2d']","['8h', '5h', '3s']","['7d', '2s', '5d']",4,4
73,Turn,1,-54,54,CHECK,0,0,0,"['8s', '9h']","['Ah', '7s']","['As', '6s', '9d', '2d']","['8h', '5h', '3s']","['7d', '2s', '5d']",4,4
73,River,0,-54,54,CHECK,0,0,0,"['8s', '9h']","['Ah', '7s']","['As', '6s', '9d', '2d', '8d']","['8h', '5h', '3s']","['7d', '2s', '5d']",4,4
73,River,1,-54,54,RAISE,4,0,0,"['8s', '9h']","['Ah', '7s']","['As', '6s', '9d', '2d', '8d']","['8h', '5h', '3s']","['7d', '2s', '5d']",4,4
73,River,0,-54,54,CALL,0,0,0,"['8s', '9h']","['Ah', '7s']","['As', '6s', '9d', '2d', '8d']","['8h', '5h', '3s']","['7d', '2s', '5d']",4,4
74,Pre-Flop,0,-62,62,CALL,0,0,0,"['3h', '2h', '2d', '6d', '3d']","['7s', '5d', '4s', '8d', '3s']",[],[],[],1,1
74,Pre-Flop,1,-62,62,CHECK,0,0,0,"['3h', '2h', '2d', '6d', '3d']","['7s', '5d', '4s', '8d', '3s']",[],[],[],2,2
74,Flop,1,-62,62,DISCARD,0,0,3,"['3h', '2h', '2d', '6d', '3d']","['7s', '5d', '4s', '8d', '3s']","['9h', '7d', '9d']",[],[],2,2
74,Flop,0,-62,62,DISCARD,0,3,4,"['3h', '2h', '2d', '6d', '3d']","['7s', '8d']","['9h', '7d', '9d']",[],"['5d', '4s', '3s']",2,2
74,Flop,1,-62,62,CHECK,0,0,0,"['6d', '3d']","['7s', '8d']","['9h', '7d', '9d']","['3h', '2h', '2d']","['5d', '4s', '3s']",2,2
74,Flop,0,-62,62,CHECK,0,0,0,"['6d', '3d']","['7s', '8d']","['9h', '7d', '9d']","['3h', '2h', '2d']","['5d', '4s', '3s']",2,2
74,Turn,1,-62,62,CHECK,0,0,0,"['6d', '3d']","['7s', '8d']","['9h', '7d', '9d', '4h']","['3h', '2h', '2d']","['5d', '4s', '3s']",2,2
74,Turn,0,-62,62,CHECK,0,0,0,"['6d', '3d']","['7s', '8d']","['9h', '7d', '9d', '4h']","['3h', '2h', '2d']","['5d', '4s', '3s']",2,2
74,River,1,-62,62,CHECK,0,0,0,"['6d', '3d']","['7s', '8d']","['9h', '7d', '9d', '4h', '5h']","['3h', '2h', '2d']","['5d', '4s', '3s']",2,2
74,River,0,-62,62,RAISE,2,0,0,"['6d', '3d']","['7s', '8d']","['9h', '7d', '9d', '4h', '5h']","['3h', '2h', '2d']","['5d', '4s', '3s']",2,2
74,River,1,-62,62,CALL,0,0,0,"['6d', '3d']","['7s', '8d']","['9h', '7d', '9d', '4h', '5h']","['3h', '2h', '2d']","['5d', '4s', '3s']",2,2
75,Pre-Flop,1,-58,58,CALL,0,0,0,"['6s', '9d', 'Ad', 'As', '5d']","['5h', '4h', '3d', '4s', '8h']",[],[],[],1,1
75,Pre-Flop,0,-58,58,CHECK,0,0,0,"['6s', '9d', 'Ad', 'As', '5d']","['5h', '4h', '3d', '4s', '8h']",[],[],[],2,2
75,Flop,0,-58,58,DISCARD,0,1,2,"['6s', '9d', 'Ad', 'As', '5d']","['5h', '4h', '3d', '4s', '8h']","['6d', 'Ah', '8d']",[],[],2,2
75,Flop,1,-58,58,DISCARD,0,1,4,"['9d', 'Ad']","['5h', '4h', '3d', '4s', '8h']","['6d', 'Ah', '8d']","['6s', 'As', '5d']",[],2,2
75,Flop,0,-58,58,RAISE,2,0,0,"['9d', 'Ad']","['4h', '8h']","['6d', 'Ah', '8d']","['6s', 'As', '5d']","['5h', '3d', '4s']",2,2
75,Flop,1,-58,58,FOLD,0,0,0,"['9d', 'Ad']","['4h', '8h']","['6d', 'Ah', '8d']","['6s', 'As', '5d']","['5h', '3d', '4s']",2,2
76,Pre-Flop,0,-56,56,CALL,0,0,0,"['3d', 'As', '6h', '9d', '7d']","['5d', '9s', '7h', '6s', '5h']",[],[],[],1,1
76,Pre-Flop,1,-56,56,CHECK,0,0,0,"['3d', 'As', '6h', '9d', '7d']","['5d', '9s', '7h', '6s', '5h']",[],[],[],2,2
76,Flop,1,-56,56,DISCARD,0,1,2,"['3d', 'As', '6h', '9d', '7d']","['5d', '9s', '7h', '6s', '5h']","['9h', '4d', '2h']",[],[],2,2
76,Flop,0,-56,56,DISCARD,0,2,3,"['3d', 'As', '6h', '9d', '7d']","['9s', '7h']","['9h', '4d', '2h']",[],"['5d', '6s', '5h']",2,2
76,Flop,1,-56,56,CHECK,0,0,0,"['6h', '9d']","['9s', '7h']","['9h', '4d', '2h']","['3d', 'As', '7d']","['5d', '6s', '5h']",2,2
76,Flop,0,-56,56,CHECK,0,0,0,"['6h', '9d']","['9s', '7h']","['9h', '4d', '2h']","['3d', 'As', '7d']","['5d', '6s', '5h']",2,2
76,Turn,1,-56,56,CHECK,0,0,0,"['6h', '9d']","['9s', '7h']","['9h', '4d', '2h', '3s']","['3d', 'As', '7d']","['5d', '6s', '5h']",2,2
76,Turn,0,-56,56,CHECK,0,0,0,"['6h', '9d']","['9s', '7h']","['9h', '4d', '2h', '3s']","['3d', 'As', '7d']","['5d', '6s', '5h']",2,2
76,River,1,-56,56,CHECK,0,0,0,"['6h', '9d']","['9s', '7h']","['9h', '4d', '2h', '3s', '8h']","['3d', 'As', '7d']","['5d', '6s', '5h']",2,2
76,River,0,-56,56,CHECK,0,0,0,"['6h', '9d']","['9s', '7h']","['9h', '4d', '2h', '3s', '8h']","['3d', 'As', '7d']","['5d', '6s', '5h']",2,2
77,Pre-Flop,1,-58,58,CALL,0,0,0,"['7s', 'Ad', '7d', 'As', '3h']","['9d', '6d', '9s', '5s', '4h']",[],[],[],1,1
77,Pre-Flop,0,-58,58,CHECK,0,0,0,"['7s', 'Ad', '7d', 'As', '3h']","['9d', '6d', '9s', '5s', '4h']",[],[],[],2,2
77,Flop,0,-58,58,DISCARD,0,1,2,"['7s', 'Ad', '7d', 'As', '3h']","['9d', '6d', '9s', '5s', '4h']","['8d', '2d', '3d']",[],[],2,2
77,Flop,1,-58,58,DISCARD,0,0,1,"['Ad', '7d']","['9d', '6d', '9s', '5s', '4h']","['8d', '2d', '3d']","['7s', 'As', '3h']",[],2,2
77,Flop,0,-58,58,RAISE,3,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d']","['7s', 'As', '3h']","['9s', '5s', '4h']",2,2
77,Flop,1,-58,58,RAISE,4,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d']","['7s', 'As', '3h']","['9s', '5s', '4h']",2,2
77,Flop,0,-58,58,RAISE,9,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d']","['7s', 'As', '3h']","['9s', '5s', '4h']",5,5
77,Flop,1,-58,58,RAISE,17,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d']","['7s', 'As', '3h']","['9s', '5s', '4h']",9,9
77,Flop,0,-58,58,RAISE,33,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d']","['7s', 'As', '3h']","['9s', '5s', '4h']",18,18
77,Flop,1,-58,58,RAISE,32,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d']","['7s', 'As', '3h']","['9s', '5s', '4h']",35,35
77,Flop,0,-58,58,CALL,0,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d']","['7s', 'As', '3h']","['9s', '5s', '4h']",68,68
77,Turn,0,-58,58,CHECK,0,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d', '5h']","['7s', 'As', '3h']","['9s', '5s', '4h']",100,100
77,Turn,1,-58,58,CHECK,0,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d', '5h']","['7s', 'As', '3h']","['9s', '5s', '4h']",100,100
77,River,0,-58,58,CHECK,0,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d', '5h', '3s']","['7s', 'As', '3h']","['9s', '5s', '4h']",100,100
77,River,1,-58,58,CHECK,0,0,0,"['Ad', '7d']","['9d', '6d']","['8d', '2d', '3d', '5h', '3s']","['7s', 'As', '3h']","['9s', '5s', '4h']",100,100
78,Pre-Flop,0,42,-42,CALL,0,0,0,"['3h', '7d', '4d', 'Ah', '5d']","['4s', '8d', '2d', '4h', '6d']",[],[],[],1,1
78,Pre-Flop,1,42,-42,CHECK,0,0,0,"['3h', '7d', '4d', 'Ah', '5d']","['4s', '8d', '2d', '4h', '6d']",[],[],[],2,2
78,Flop,1,42,-42,DISCARD,0,2,3,"['3h', '7d', '4d', 'Ah', '5d']","['4s', '8d', '2d', '4h', '6d']","['3d', '5s', 'As']",[],[],2,2
78,Flop,0,42,-42,DISCARD,0,0,4,"['3h', '7d', '4d', 'Ah', '5d']","['2d', '4h']","['3d', '5s', 'As']",[],"['4s', '8d', '6d']",2,2
78,Flop,1,42,-42,CHECK,0,0,0,"['3h', '5d']","['2d', '4h']","['3d', '5s', 'As']","['7d', '4d', 'Ah']","['4s', '8d', '6d']",2,2
78,Flop,0,42,-42,CHECK,0,0,0,"['3h', '5d']","['2d', '4h']","['3d', '5s', 'As']","['7d', '4d', 'Ah']","['4s', '8d', '6d']",2,2
78,Turn,1,42,-42,CHECK,0,0,0,"['3h', '5d']","['2d', '4h']","['3d', '5s', 'As', '9s']","['7d', '4d', 'Ah']","['4s', '8d', '6d']",2,2
78,Turn,0,42,-42,CHECK,0,0,0,"['3h', '5d']","['2d', '4h']","['3d', '5s', 'As', '9s']","['7d', '4d', 'Ah']","['4s', '8d', '6d']",2,2
78,River,1,42,-42,CHECK,0,0,0,"['3h', '5d']","['2d', '4h']","['3d', '5s', 'As', '9s', '2s']","['7d', '4d', 'Ah']","['4s', '8d', '6d']",2,2
78,River,0,42,-42,CHECK,0,0,0,"['3h', '5d']","['2d', '4h']","['3d', '5s', 'As', '9s', '2s']","['7d', '4d', 'Ah']","['4s', '8d', '6d']",2,2
79,Pre-Flop,1,40,-40,CALL,0,0,0,"['2h', '7d', '6d', '9s', '9h']","['8d', '2d', '9d', '4s', '3h']",[],[],[],1,1
79,Pre-Flop,0,40,-40,CHECK,0,0,0,"['2h', '7d', '6d', '9s', '9h']","['8d', '2d', '9d', '4s', '3h']",[],[],[],2,2
79,Flop,0,40,-40,DISCARD,0,1,2,"['2h', '7d', '6d', '9s', '9h']","['8d', '2d', '9d', '4s', '3h']","['6h', '3d', '6s']",[],[],2,2
79,Flop,1,40,-40,DISCARD,0,2,4,"['7d', '6d']","['8d', '2d', '9d', '4s', '3h']","['6h', '3d', '6s']","['2h', '9s', '9h']",[],2,2
79,Flop,0,40,-40,RAISE,3,0,0,"['7d', '6d']","['9d', '3h']","['6h', '3d', '6s']","['2h', '9s', '9h']","['8d', '2d', '4s']",2,2
79,Flop,1,40,-40,FOLD,0,0,0,"['7d', '6d']","['9d', '3h']","['6h', '3d', '6s']","['2h', '9s', '9h']","['8d', '2d', '4s']",2,2
80,Pre-Flop,0,42,-42,CALL,0,0,0,"['2d', '6h', '3s', 'Ad', '8s']","['3h', '6d', '3d', '5d', 'As']",[],[],[],1,1
80,Pre-Flop,1,42,-42,CHECK,0,0,0,"['2d', '6h', '3s', 'Ad', '8s']","['3h', '6d', '3d', '5d', 'As']",[],[],[],2,2
80,Flop,1,42,-42,DISCARD,0,1,3,"['2d', '6h', '3s', 'Ad', '8s']","['3h', '6d', '3d', '5d', 'As']","['9d', '7h', '7d']",[],[],2,2
80,Flop,0,42,-42,DISCARD,0,3,4,"['2d', '6h', '3s', 'Ad', '8s']","['6d', '5d']","['9d', '7h', '7d']",[],"['3h', '3d', 'As']",2,2
80,Flop,1,42,-42,CHECK,0,0,0,"['Ad', '8s']","['6d', '5d']","['9d', '7h', '7d']","['2d', '6h', '3s']","['3h', '3d', 'As']",2,2
80,Flop,0,42,-42,CHECK,0,0,0,"['Ad', '8s']","['6d', '5d']","['9d', '7h', '7d']","['2d', '6h', '3s']","['3h', '3d', 'As']",2,2
80,Turn,1,42,-42,CHECK,0,0,0,"['Ad', '8s']","['6d', '5d']","['9d', '7h', '7d', '4h']","['2d', '6h', '3s']","['3h', '3d', 'As']",2,2
80,Turn,0,42,-42,CHECK,0,0,0,"['Ad', '8s']","['6d', '5d']","['9d', '7h', '7d', '4h']","['2d', '6h', '3s']","['3h', '3d', 'As']",2,2
80,River,1,42,-42,CHECK,0,0,0,"['Ad', '8s']","['6d', '5d']","['9d', '7h', '7d', '4h', 'Ah']","['2d', '6h', '3s']","['3h', '3d', 'As']",2,2
80,River,0,42,-42,CHECK,0,0,0,"['Ad', '8s']","['6d', '5d']","['9d', '7h', '7d', '4h', 'Ah']","['2d', '6h', '3s']","['3h', '3d', 'As']",2,2
81,Pre-Flop,1,44,-44,CALL,0,0,0,"['7h', '9h', '5h', '8s', '8h']","['3h', '7d', '5d', 'As', '3s']",[],[],[],1,1
81,Pre-Flop,0,44,-44,CHECK,0,0,0,"['7h', '9h', '5h', '8s', '8h']","['3h', '7d', '5d', 'As', '3s']",[],[],[],2,2
81,Flop,0,44,-44,DISCARD,0,0,2,"['7h', '9h', '5h', '8s', '8h']","['3h', '7d', '5d', 'As', '3s']","['4h', '5s', 'Ad']",[],[],2,2
81,Flop,1,44,-44,DISCARD,0,3,4,"['7h', '5h']","['3h', '7d', '5d', 'As', '3s']","['4h', '5s', 'Ad']","['9h', '8s', '8h']",[],2,2
